,Tenpai,Machi
30765,1333345555777,12
30766,1113334555578,69
30767,1112333344577,67
30768,1111222333399,29
30769,1111233344455,345
30770,1112344466667,58
30771,3444456667899,69
30772,1122223445777,36
30773,1122223455678,15
30774,1111222236778,7
30775,1112234456667,3
30776,2222444478999,3
30777,4446666777789,589
30778,1233344468888,7
30779,2344555566699,369
30780,3355566888999,36
30781,1334455566667,12
30782,5566788889999,56
30783,1122223466788,7
30784,1233367777889,3
30785,2333677778999,124
30786,2233444555668,7
30787,1113466677889,25
30788,1122233556677,123
30789,2233444456667,16
30790,1223455789999,3
30791,1122335678999,4578
30792,1111223456888,23
30793,1111234778899,4
30794,2233334457789,6
30795,1111233456999,236
30796,2333444477778,69
30797,4556666777888,34578
30798,2225566888999,56
30799,1233345778899,36
30800,2366667788999,14
30801,2245666777889,58
30802,1113566667777,23
30803,1122223334466,3
30804,4555566689999,7
30805,1233334566789,69
30806,1122277889999,16
30807,1223456677888,3
30808,1333344789999,2
30809,2222345558899,89
30810,2222456666778,3
30811,1122223366679,8
30812,1122234444589,7
30813,2455566677788,3
30814,2223667778889,134
30815,2223455556679,8
30816,1122223346789,5
30817,1334566678999,2
30818,1111235677799,479
30819,1122344555789,3
30820,1222234477889,69
30821,1112233457789,6
30822,1112277788889,27
30823,2334445566778,147
30824,2223334688999,5
30825,4555666778899,345689
30826,3444456666788,2578
30827,1124677889999,3
30828,1133355567888,158
30829,1122234455678,369
30830,3334444788889,25
30831,1222345688899,29
30832,1255556667999,3
30833,2226678888999,679
30834,2222466677778,3
30835,1123345688899,2
30836,1111222234449,9
30837,2222333445678,13469
30838,1111344466677,2
30839,1122333456666,123
30840,1234556666789,457
30841,2223444455589,7
30842,1234446789999,56
30843,3344555566788,47
30844,1122234445567,14
30845,1112355556779,8
30846,1233334556999,457
30847,1233344557778,689
30848,1233555778899,34
30849,2234445555666,2347
30850,1112222378999,1469
30851,1111222234499,49
30852,1113334455689,7
30853,4445556677889,45679
30854,3455556677789,2678
30855,1233344555999,2345
30856,1223334456999,36
30857,1134555567789,128
30858,1122223456788,18
30859,2222345666788,68
30860,1112223455599,259
30861,1114555668999,7
30862,1223344566788,58
30863,1333355588999,2
30864,2223334777789,2345
30865,2334444566667,2358
30866,2222355788889,14
30867,2233344566888,145
30868,1222234455789,45
30869,3444555788889,2345
30870,2344555666778,258
30871,1111223345799,6
30872,2224556788899,36
30873,1133555789999,13
30874,2333345556888,1467
30875,1222333445999,25
30876,1123445666999,136
30877,2223444566888,456
30878,2224455666888,34567
30879,2223566777789,4
30880,2222344466688,148
30881,1122244467899,19
30882,1115566677999,567
30883,1113455578889,258
30884,2333555777789,124
30885,1111345677789,2
30886,1114466677899,8
30887,1144455556888,147
30888,1123334456888,13
30889,1233344567778,25
30890,3456666777899,79
30891,2333344447788,78
30892,2223356666777,347
30893,1112226667779,89
30894,2333345566678,569
30895,1123345555678,14
30896,2344456667899,5
30897,1334555777888,2
30898,1113444556999,47
30899,1122334666777,145
30900,1112223355666,35
30901,3377778889999,38
30902,1233567777999,3
30903,1145555688899,19
30904,1111233345599,4
30905,1111222277799,3
30906,1113345566677,458
30907,1112225566788,47
30908,2222344566699,369
30909,4444666688999,5
30910,1111233566777,4
30911,3355666677789,3
30912,2223344466678,369
30913,2223334457888,6
30914,3336666777999,58
30915,2224445566888,34567
30916,1222245566777,3
30917,1113335577789,57
30918,2244666677889,24
30919,2344466667788,149
30920,1233346678888,5
30921,1111233335559,9
30922,1112223378999,369
30923,3336677778889,68
30924,3333455677999,478
30925,1112333344449,9
30926,1334567888899,2
30927,1222233455559,9
30928,1134444567788,69
30929,1111233455679,9
30930,1115556679999,8
30931,1113356666789,47
30932,1123344556699,2
30933,1223355556677,14
30934,1233336667999,578
30935,2226688889999,7
30936,2333344445578,69
30937,1135666888999,4
30938,1112555666999,23
30939,1111234446677,67
30940,1223356667888,14
30941,1222267778888,3
30942,1155566778888,15
30943,1113377888899,3
30944,1122334456778,69
30945,3344455777999,345
30946,1112222389999,7
30947,3334447777888,69
30948,1223345666788,68
30949,1111237789999,78
30950,1233457777889,689
30951,2244556666888,23
30952,1222233478889,58
30953,2234444566789,26
30954,1222344477788,28
30955,2334445577799,36
30956,1112234445677,3
30957,1111235558899,89
30958,2225566788899,47
30959,2456666777999,23
30960,4445555677999,4678
30961,2223333457889,8
30962,1112222445699,3
30963,1112233468999,7
30964,1233334467999,58
30965,1222335677889,4
30966,1122245556789,15
30967,2223445568889,79
30968,1333345777999,12
30969,1333355678999,2
30970,1223346778999,578
30971,4555566678999,34679
30972,1112222335666,4
30973,2223366668999,7
30974,1122245566777,147
30975,1115666777789,456
30976,1333344666777,2
30977,3333444456788,258
30978,1145667777889,1
30979,1222356788889,47
30980,2333344557777,6
30981,1233344455577,367
30982,1113455556888,23467
30983,1333345678889,2
30984,1122255578889,18
30985,2222377778899,14
30986,3345567788889,346
30987,1222235556689,7
30988,1122244455578,69
30989,1124444555789,3
30990,1123444466778,58
30991,3334677888999,5
30992,3334667788889,5
30993,1122234445678,14
30994,3334555577799,369
30995,1144445788889,36
30996,2223455566789,256
30997,4445666779999,8
30998,1111233567888,234
30999,1233366888999,36
31000,1222333445588,258
31001,1134444555999,125
31002,1234456788999,48
31003,2224477778889,48
31004,2223334577799,369
31005,4666777788889,45
31006,1111222234445,356
31007,1233355667799,39
31008,1112224566999,36
31009,1223334444567,2358
31010,2255577778889,28
31011,2223345556666,35
31012,2245556678888,25
31013,1222235567789,58
31014,3455556667889,78
31015,1355556778889,2
31016,3334446778888,679
31017,1114556667888,3467
31018,3455557788889,679
31019,2245555666999,236
31020,2245555666689,7
31021,1233345555678,3469
31022,3334555689999,7
31023,2233334555579,8
31024,2456666778888,3
31025,4456677888899,459
31026,1113335677899,69
31027,1222666778899,13
31028,1111244455599,3
31029,1133445557789,6
31030,1112224666688,5
31031,2244445666677,27
31032,2222478889999,3
31033,1133344445556,125
31034,1233335558999,78
31035,2333666777888,124
31036,2222455666999,3
31037,1114455556666,347
31038,1222455667999,13
31039,2224446677788,678
31040,1113377779999,8
31041,3444577788999,48
31042,2333346677788,678
31043,3333456778888,679
31044,1114445777888,356
31045,1112223334567,1234578
31046,2333445678888,369
31047,1113336777788,5689
31048,2222356666799,14
31049,1122233366677,147
31050,3355556778899,47
31051,1112334445588,36
31052,2334457888999,6789
31053,1111234567788,78
31054,1134666777789,25
31055,1122444456789,12
31056,1122223355577,7
31057,2233334488889,7
31058,1233355566789,36
31059,1111235567899,59
31060,1112244478899,7
31061,2333667788999,124
31062,2244466777788,2
31063,4445666677899,89
31064,2222355677778,14
31065,1112347788899,789
31066,4444566689999,7
31067,1233336689999,7
31068,1112333346679,8
31069,1111233666999,23
31070,1114444566778,7
31071,3344467777899,39
31072,3333444677889,25
31073,1235666677789,4578
31074,2223333455557,67
31075,1112223377899,8
31076,1111222234568,8
31077,1111255588999,3
31078,2224444555777,36
31079,1112233445678,235689
31080,2555666677889,2
31081,3333466677778,25
31082,1134566667899,19
31083,1166778889999,7
31084,1223345556677,25678
31085,1112334467778,25
31086,2333444455777,135
31087,1112233356789,47
31088,2333344589999,7
31089,1222235666779,8
31090,1355566678999,2
31091,2244467778999,27
31092,1244567788889,3
31093,2233334445667,58
31094,1122556677999,12
31095,1112477778999,3
31096,1112335677889,4
31097,3444555577779,8
31098,1123445666678,139
31099,1113555577888,4
31100,1133445566668,7
31101,3556778888999,4
31102,2233455677889,14
31103,1112235666777,4
31104,3334555667788,2345689
31105,1112222346899,7
31106,3344455577799,369
31107,1344456666777,2
31108,2233367789999,58
31109,1255567778888,3
31110,3455557777999,68
31111,2444566667777,23
31112,2555666789999,2
31113,1233444455589,7
31114,1444678888999,1
31115,1112233366667,58
31116,2333445789999,36
31117,2233445777788,6
31118,1222234455666,3456
31119,1245566777888,3
31120,1235556777899,789
31121,1223346688999,68
31122,1122223333789,14
31123,1112233446678,569
31124,1122234588889,7
31125,1115666677889,4578
31126,2223334467999,58
31127,1222233446789,5
31128,2333366678888,14
31129,2333444467889,7
31130,2223566677788,134
31131,2222334468888,7
31132,1123333555666,124
31133,2467778889999,3
31134,1113336777889,7
31135,1123444466688,18
31136,2345677888899,14679
31137,1112333788889,1234
31138,1112344777999,14
31139,2223456777889,679
31140,1122345788889,12
31141,3334445557999,678
31142,1115577779999,8
31143,1235677778888,569
31144,4444556666789,357
31145,1122333777789,123
31146,1114477778999,469
31147,1122223345678,13469
31148,1133344556688,18
31149,1111267777899,3
31150,1124455556777,3
31151,1122266667999,58
31152,1122334489999,7
31153,1222237777889,689
31154,1112222334468,7
31155,2233345789999,236
31156,1113334477788,48
31157,2223333578999,4
31158,2344455667779,89
31159,1112255677778,25
31160,3444466677788,25
31161,3334445778889,6
31162,1112224456666,3457
31163,4455557788889,6
31164,1112267777899,29
31165,2233357777999,6
31166,2333345568888,7
31167,2345578889999,58
31168,1113333444477,25
31169,1133444456678,13
31170,2222334555678,134
31171,1333666789999,12
31172,1223333666888,124
31173,4466667777889,4
31174,1245556677778,3
31175,1133334555578,69
31176,1122233355789,145
31177,1334556667789,2
31178,1111234456688,5
31179,2223334468888,7
31180,2223445777888,346
31181,1122233334789,125
31182,2233344455799,6
31183,1123444777888,14
31184,2333445555688,38
31185,1244456788899,3
31186,1233334447788,78
31187,4444666777788,5
31188,2222333344466,146
31189,2223336678999,69
31190,2233466667788,14
31191,2223445555688,28
31192,3334445556789,345679
31193,1444666778899,1
31194,1133344555667,136
31195,1223333455789,5
31196,1111344888999,2
31197,2234467788999,3
31198,3344456777788,38
31199,1113345556666,35
31200,2444455778899,3
31201,3455567777889,25
31202,3345555667799,4
31203,1122223445556,15
31204,1122233466777,3
31205,2333444466677,37
31206,1112355588899,149
31207,3345556677888,346
31208,1233344477779,8
31209,1112333346677,67
31210,4444567779999,8
31211,1144455568999,7
31212,1356677788999,2
31213,1122334567778,3689
31214,1112344455557,6
31215,1123378888999,2
31216,2233444578889,36
31217,1145555667999,18
31218,3333444556677,258
31219,1113567788999,4
31220,1122333455599,259
31221,2233345667899,29
31222,2346666777788,589
31223,1233345577788,4
31224,1112222344479,8
31225,1256677788999,3
31226,2333345556699,69
31227,1133334557888,6
31228,1222234466689,7
31229,1112223344488,38
31230,3333455888999,245
31231,2223455556777,1234678
31232,1113344466677,37
31233,1124445566789,3
31234,2222345555788,6
31235,2333355566999,14
31236,4455577789999,47
31237,2223344489999,7
31238,2223344556777,12345678
31239,1222344466689,7
31240,1122367888999,3
31241,1113355888999,35
31242,3334455677999,367
31243,1334445556777,1
31244,3344555688899,47
31245,1113335566778,458
31246,1111234446888,567
31247,1122333466999,25
31248,2224566777899,79
31249,2223566667888,134
31250,1113555788889,234
31251,1112223567777,1234
31252,2226778888999,5679
31253,3334556678889,479
31254,1111344466777,2
31255,1223333445556,5
31256,1133334577899,8
31257,3466778888999,25
31258,1133445566699,19
31259,2233366777889,58
31260,1112224567777,34
31261,2344666677799,5
31262,1112344666888,145
31263,3444556667999,46
31264,1135555666999,4
31265,5557778888999,679
31266,1222245555688,3
31267,1235567788999,569
31268,2224445677789,47
31269,3344555667788,23458
31270,1233355556667,36
31271,1111235556679,8
31272,2266667778899,58
31273,2233355567788,69
31274,1114555566688,368
31275,2222344555599,36
31276,2266777788889,269
31277,1134444555566,136
31278,1123666678888,14
31279,2356677788889,14
31280,4446677788889,567
31281,1113333678999,2
31282,1112223355777,35
31283,1236666788999,578
31284,2244446677778,5
31285,1233344477799,39
31286,3334445688889,7
31287,1111223346666,5
31288,2233355667888,47
31289,4566677779999,8
31290,2233444455789,125
31291,3345566677788,3469
31292,1244445677999,3
31293,2224467888899,49
31294,1111244488999,3
31295,2233555566778,23
31296,2333345566778,12458
31297,1223477778889,3
31298,1233334568999,78
31299,1235555678999,478
31300,1112345555999,236
31301,1111234555678,3469
31302,1455556778899,1
31303,1113335556999,467
31304,3344455566799,258
31305,1112366788889,146
31306,2334444588899,19
31307,1222234488899,49
31308,1234555666678,13459
31309,1112333456667,36
31310,1223333478899,7
31311,1222334445777,24
31312,2334555577888,14
31313,1112355667778,69
31314,1123355566699,2
31315,2233555677778,23
31316,1345555677788,2
31317,2334666677778,3
31318,2222333378889,14
31319,1112345578899,7
31320,3445555777888,346
31321,2233555567999,23
31322,2223335667899,47
31323,1222355566678,269
31324,1123334677889,13
31325,1115555677788,478
31326,1112344478889,148
31327,1223344567889,8
31328,1222234555569,9
31329,2223355588889,7
31330,2345556667899,69
31331,1113334455599,49
31332,2222333466788,7
31333,1222266667888,3
31334,5555677778889,489
31335,1113335566789,56
31336,1113366688899,39
31337,2222467778888,3
31338,1113334444589,7
31339,1222333677778,123
31340,3555677778999,34
31341,1112355557999,6
31342,1113344445679,8
31343,4455667788899,4789
31344,2444455566888,3
31345,2233445555799,6
31346,1133355788889,15
31347,2223345677778,13469
31348,1112224466777,46
31349,3455556778999,26789
31350,1112255566777,26
31351,1334555566677,2
31352,2222345577778,69
31353,1133445588999,18
31354,2344455566789,12456
31355,2222444667788,3
31356,2222455566888,3
31357,1112455777999,3
31358,1222233445777,1346
31359,3366667788899,7
31360,1233344577789,25
31361,3333556666777,4
31362,1112223336678,69
31363,4456667789999,46
31364,1122333666777,123
31365,2244456888999,247
31366,1122223356799,9
31367,2225556666799,589
31368,2344555667899,59
31369,4444556778889,36
31370,2225556677888,5678
31371,1116677788899,69
31372,3333455556669,9
31373,1112255666778,47
31374,1223347777899,689
31375,2333446666777,5
31376,3345666888999,36
31377,3335666788999,68
31378,2223445578889,36
31379,1223344456999,147
31380,1223334567899,14
31381,1155777789999,15
31382,2223444478888,69
31383,3334455566888,4567
31384,4444566778999,578
31385,1233335888999,45
31386,2223333466678,2569
31387,1222444677778,13
31388,1114455567999,458
31389,1122345677778,12
31390,1112223345555,12346
31391,1144455578999,169
31392,1223345556799,589
31393,2233666777999,23
31394,1222233344558,8
31395,2344445555667,1678
31396,1113344445568,7
31397,2455677889999,3
31398,1223344477999,147
31399,3444555567899,49
31400,3345666677889,39
31401,4555567788889,34679
31402,2224445556799,589
31403,2223455567789,258
31404,2233344455567,258
31405,2244455566677,247
31406,1344566777889,2
31407,2234455677888,27
31408,2333444556799,258
31409,3334555566678,34679
31410,1244556667899,3
31411,3444455566668,7
31412,1123455579999,8
31413,1111377778889,2
31414,2233366777788,2
31415,2225666777789,456
31416,1255566777789,3
31417,2334444666789,235
31418,1113444466999,25
31419,1123334666777,13
31420,1223334455677,147
31421,1111233335599,59
31422,1111222333357,6
31423,1222255556667,3
31424,1234445556668,78
31425,1222334578889,28
31426,1222344666999,24
31427,2222333666777,14
31428,1155566689999,7
31429,1234466778888,45
31430,1112223444589,7
31431,1345566677778,2
31432,1113336688899,69
31433,2224555688899,59
31434,1112377888999,147
31435,1111223334499,25
31436,2224446667999,578
31437,1111222233599,4
31438,1233335555789,4
31439,1112345668888,7
31440,1233345556788,4
31441,2245555678889,28
31442,1133355777999,15
31443,1222233337899,69
31444,1234455666677,347
31445,3335566788999,47
31446,1114555667889,7
31447,1113344567888,2345
31448,1222236788899,589
31449,1111222238999,78
31450,3455666677899,9
31451,2233445556689,7
31452,3335556666789,479
31453,1114566777899,79
31454,1122335567789,58
